median_house_value,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
218100.0,-122.21,37.48,37.0,1326.0,335.0,1771.0,335.0,3.0147,NEAR BAY
110300.0,-120.44,34.97,22.0,1619.0,360.0,1509.0,384.0,1.7941,<1H OCEAN
211500.0,-122.01,37.97,32.0,3012.0,527.0,1288.0,512.0,3.6449,NEAR BAY
124600.0,-117.49,33.93,26.0,2970.0,576.0,2156.0,558.0,3.9522,INLAND
121400.0,-120.34,38.23,10.0,3757.0,722.0,546.0,223.0,3.75,INLAND
117300.0,-117.82,34.05,21.0,4031.0,923.0,2558.0,834.0,3.1641,<1H OCEAN
55800.0,-119.09,36.42,15.0,1517.0,361.0,1275.0,343.0,1.5875,INLAND
206500.0,-118.12,33.9,35.0,3478.0,730.0,1885.0,673.0,2.9375,<1H OCEAN
152000.0,-118.03,34.07,37.0,1091.0,269.0,905.0,242.0,3.1042,<1H OCEAN
53000.0,-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,INLAND
263800.0,-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521,<1H OCEAN
275000.0,-118.45,34.05,23.0,4099.0,1287.0,2103.0,1217.0,3.7549,<1H OCEAN
500001.0,-118.46,34.07,42.0,2564.0,460.0,913.0,414.0,9.2225,<1H OCEAN
252800.0,-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,<1H OCEAN
155400.0,-117.16,33.76,11.0,4934.0,929.0,2508.0,840.0,2.625,INLAND
57600.0,-121.55,39.51,39.0,1551.0,353.0,684.0,310.0,2.0357,INLAND
152000.0,-118.45,34.28,38.0,1527.0,332.0,1303.0,340.0,3.5714,<1H OCEAN
165400.0,-118.29,33.79,10.0,3708.0,1016.0,2855.0,948.0,2.0,<1H OCEAN
75500.0,-124.16,41.02,23.0,1672.0,385.0,1060.0,390.0,2.1726,NEAR OCEAN
151900.0,-117.88,33.74,29.0,720.0,174.0,1045.0,181.0,3.1964,<1H OCEAN
130600.0,-122.04,38.28,25.0,3304.0,493.0,1464.0,488.0,5.2527,INLAND
119200.0,-117.05,32.71,25.0,3292.0,608.0,2266.0,592.0,3.2986,NEAR OCEAN
351400.0,-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,<1H OCEAN
201900.0,-117.93,33.83,30.0,1561.0,381.0,1104.0,391.0,3.375,<1H OCEAN
154200.0,-117.07,32.75,37.0,2690.0,549.0,1219.0,524.0,2.3148,NEAR OCEAN
137500.0,-118.24,34.08,52.0,137.0,26.0,65.0,24.0,4.025,<1H OCEAN
216700.0,-122.59,38.43,20.0,2791.0,546.0,785.0,512.0,3.4561,<1H OCEAN
171900.0,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,<1H OCEAN
56400.0,-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,INLAND
90700.0,-120.96,37.64,41.0,1467.0,328.0,673.0,310.0,2.7917,INLAND
320500.0,-118.53,34.27,33.0,1927.0,305.0,896.0,293.0,5.634,<1H OCEAN
151000.0,-117.65,34.04,15.0,3393.0,,2039.0,611.0,3.9336,INLAND
217000.0,-121.99,37.61,9.0,3666.0,711.0,2341.0,703.0,4.6458,<1H OCEAN
118500.0,-117.41,33.94,22.0,4179.0,1081.0,2096.0,1013.0,2.4435,INLAND
184800.0,-120.66,35.47,18.0,2474.0,449.0,1269.0,431.0,3.9063,<1H OCEAN
221400.0,-119.02,37.64,14.0,5919.0,1278.0,265.0,112.0,3.2431,INLAND
104100.0,-118.25,33.89,34.0,1367.0,288.0,1183.0,286.0,2.6812,<1H OCEAN
136400.0,-122.05,38.0,36.0,2476.0,472.0,1213.0,393.0,3.7333,NEAR BAY
207600.0,-118.35,33.98,47.0,2512.0,461.0,1082.0,426.0,3.8235,<1H OCEAN
154900.0,-117.06,32.69,13.0,705.0,149.0,718.0,155.0,4.4375,NEAR OCEAN
225600.0,-118.36,33.91,42.0,1949.0,422.0,1184.0,423.0,4.3333,<1H OCEAN
359600.0,-118.02,33.8,16.0,2956.0,393.0,1379.0,429.0,8.4952,<1H OCEAN
200000.0,-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,<1H OCEAN
263200.0,-121.95,37.32,39.0,1164.0,199.0,619.0,231.0,4.6304,<1H OCEAN
124500.0,-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,INLAND
76100.0,-119.65,36.34,47.0,1869.0,357.0,832.0,315.0,3.0846,INLAND
125400.0,-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,INLAND
160300.0,-119.85,36.83,15.0,2563.0,335.0,1080.0,356.0,6.7181,INLAND
294600.0,-117.15,33.2,16.0,2690.0,459.0,1253.0,393.0,4.0328,<1H OCEAN
322000.0,-122.03,37.03,21.0,4650.0,733.0,2014.0,704.0,5.6233,NEAR OCEAN
255100.0,-117.09,32.9,16.0,1989.0,290.0,814.0,291.0,6.2715,<1H OCEAN
69900.0,-115.57,32.8,17.0,1492.0,426.0,1595.0,428.0,1.7188,INLAND
164600.0,-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,INLAND
187500.0,-118.29,34.09,34.0,2716.0,1114.0,2991.0,1021.0,1.7514,<1H OCEAN
330000.0,-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,<1H OCEAN
67200.0,-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,INLAND
85000.0,-121.49,38.59,20.0,463.0,180.0,486.0,190.0,1.0313,INLAND
154800.0,-121.82,38.46,10.0,6331.0,1181.0,3419.0,1110.0,3.7083,INLAND
142600.0,-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219,<1H OCEAN
178600.0,-121.83,37.35,31.0,2914.0,715.0,3547.0,645.0,3.7143,<1H OCEAN
303600.0,-119.23,34.28,24.0,4260.0,691.0,1581.0,607.0,5.5048,NEAR OCEAN
180100.0,-118.35,33.99,47.0,2183.0,380.0,927.0,371.0,4.9531,<1H OCEAN
200000.0,-118.3,34.17,37.0,350.0,115.0,342.0,111.0,3.0687,<1H OCEAN
397900.0,-118.36,34.08,45.0,2195.0,483.0,1265.0,455.0,3.3864,<1H OCEAN
98200.0,-118.26,33.97,46.0,1295.0,351.0,1120.0,323.0,1.7121,<1H OCEAN
54300.0,-118.08,33.76,26.0,1967.0,577.0,692.0,538.0,1.6111,<1H OCEAN
500001.0,-122.43,37.79,52.0,3486.0,847.0,1248.0,813.0,7.2623,NEAR BAY
332800.0,-122.5,37.78,46.0,2646.0,607.0,1418.0,563.0,3.7167,NEAR BAY
137500.0,-122.01,37.4,14.0,4841.0,1130.0,813.0,517.0,3.7614,<1H OCEAN
260100.0,-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,<1H OCEAN
351100.0,-119.73,34.44,48.0,2114.0,390.0,973.0,367.0,4.8021,NEAR OCEAN
206000.0,-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,<1H OCEAN
500001.0,-118.51,34.04,40.0,1382.0,167.0,483.0,178.0,11.7045,<1H OCEAN
146300.0,-117.08,32.63,28.0,2080.0,427.0,1266.0,434.0,2.2788,NEAR OCEAN
55000.0,-121.58,39.14,52.0,662.0,160.0,520.0,149.0,0.8928,INLAND
267000.0,-118.25,34.22,34.0,2510.0,535.0,1516.0,542.0,3.8068,<1H OCEAN
125300.0,-120.43,37.32,16.0,1170.0,178.0,566.0,181.0,5.2522,INLAND
500001.0,-121.75,37.35,18.0,1947.0,250.0,605.0,184.0,8.1871,<1H OCEAN
255000.0,-117.2,32.76,40.0,581.0,157.0,298.0,156.0,2.4,NEAR OCEAN
232500.0,-118.16,33.77,29.0,3078.0,786.0,1460.0,736.0,2.875,NEAR OCEAN
247900.0,-119.7,34.42,43.0,1802.0,557.0,1490.0,538.0,2.675,<1H OCEAN
196600.0,-122.32,37.95,37.0,1887.0,353.0,895.0,359.0,4.45,NEAR BAY
273000.0,-122.31,37.6,34.0,3225.0,726.0,1958.0,656.0,3.6811,NEAR BAY
275600.0,-122.49,37.69,36.0,1344.0,258.0,782.0,265.0,4.5,NEAR OCEAN
500001.0,-121.94,36.57,28.0,3153.0,409.0,569.0,271.0,14.4113,NEAR OCEAN
165500.0,-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,INLAND
122900.0,-122.96,38.42,50.0,2530.0,524.0,940.0,361.0,2.9375,<1H OCEAN
144700.0,-117.02,32.74,30.0,4205.0,772.0,2012.0,734.0,3.5,NEAR OCEAN
72200.0,-119.72,36.81,28.0,1651.0,305.0,780.0,309.0,2.9453,INLAND
76600.0,-118.98,35.4,36.0,1864.0,331.0,1052.0,325.0,3.4205,INLAND
155500.0,-117.87,33.71,16.0,3397.0,686.0,1924.0,621.0,4.9148,<1H OCEAN
115400.0,-117.42,34.1,18.0,3977.0,809.0,2231.0,742.0,4.1399,INLAND
235700.0,-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,<1H OCEAN
425000.0,-119.57,34.38,22.0,2512.0,426.0,919.0,341.0,5.759,<1H OCEAN
311700.0,-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,<1H OCEAN
43600.0,-119.0,35.36,40.0,850.0,227.0,764.0,186.0,0.9407,INLAND
324300.0,-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083,<1H OCEAN
90900.0,-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,4.8187,INLAND
92500.0,-117.11,32.67,46.0,928.0,236.0,790.0,235.0,1.6806,NEAR OCEAN
82800.0,-121.27,38.05,26.0,378.0,75.0,164.0,65.0,3.4107,INLAND
207300.0,-118.42,34.23,34.0,1531.0,278.0,1064.0,274.0,5.6687,<1H OCEAN
181300.0,-118.4,34.21,45.0,972.0,181.0,554.0,187.0,4.8194,<1H OCEAN
333500.0,-117.98,33.98,27.0,2275.0,346.0,1039.0,333.0,6.2217,<1H OCEAN
151700.0,-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,INLAND
160800.0,-118.07,33.89,17.0,2223.0,544.0,2008.0,512.0,3.0777,<1H OCEAN
105200.0,-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,INLAND
163200.0,-121.0,39.16,10.0,1170.0,225.0,537.0,194.0,3.2813,INLAND
100000.0,-121.85,38.0,24.0,2269.0,584.0,1239.0,542.0,2.0411,INLAND
170900.0,-122.74,38.45,17.0,3064.0,588.0,1704.0,590.0,3.9329,<1H OCEAN
137500.0,-119.57,37.94,17.0,346.0,130.0,51.0,20.0,3.4861,INLAND
360100.0,-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,<1H OCEAN
269700.0,-121.99,37.56,18.0,5505.0,1005.0,2641.0,971.0,5.0,<1H OCEAN
136600.0,-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,INLAND
61700.0,-120.13,36.87,32.0,2089.0,468.0,1765.0,427.0,2.234,INLAND
500001.0,-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,NEAR BAY
177800.0,-116.41,33.74,17.0,4289.0,893.0,958.0,440.0,2.4659,INLAND
139400.0,-118.19,33.92,43.0,2339.0,487.0,1732.0,449.0,3.0987,<1H OCEAN
314000.0,-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,NEAR BAY
61200.0,-119.88,36.81,30.0,2288.0,474.0,1435.0,425.0,1.3221,INLAND
98300.0,-121.53,39.19,27.0,2080.0,412.0,1082.0,382.0,2.5495,INLAND
194500.0,-121.75,36.92,48.0,1801.0,353.0,1071.0,361.0,3.6,<1H OCEAN
102000.0,-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,INLAND
240900.0,-121.91,37.34,35.0,2189.0,607.0,1193.0,562.0,2.8042,<1H OCEAN
218200.0,-118.46,34.31,24.0,2920.0,601.0,1460.0,598.0,4.2708,<1H OCEAN
316900.0,-122.05,37.36,34.0,2400.0,419.0,1017.0,384.0,4.1369,<1H OCEAN
329800.0,-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,NEAR BAY
180300.0,-118.42,34.3,29.0,3334.0,712.0,2919.0,718.0,3.6548,<1H OCEAN
184700.0,-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,<1H OCEAN
362500.0,-117.25,32.77,32.0,2021.0,524.0,973.0,485.0,3.18,NEAR OCEAN
225000.0,-118.49,34.21,25.0,1131.0,449.0,746.0,420.0,1.3565,<1H OCEAN
161700.0,-122.0,38.28,3.0,7030.0,1191.0,3238.0,1055.0,4.962,INLAND
55000.0,-119.71,36.81,9.0,1122.0,290.0,662.0,284.0,2.0536,INLAND
136000.0,-117.74,34.1,26.0,2723.0,604.0,1847.0,498.0,2.6779,INLAND
86900.0,-122.37,40.54,28.0,2213.0,390.0,1096.0,378.0,3.6923,INLAND
109400.0,-117.43,33.93,31.0,1273.0,262.0,686.0,254.0,2.4922,INLAND
179800.0,-118.16,33.93,35.0,757.0,151.0,474.0,132.0,3.7361,<1H OCEAN
500001.0,-117.26,32.82,34.0,5846.0,785.0,1817.0,747.0,8.496,NEAR OCEAN
170500.0,-117.88,33.73,36.0,2471.0,498.0,2594.0,475.0,3.75,<1H OCEAN
81200.0,-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,INLAND
131100.0,-122.72,38.43,31.0,2020.0,476.0,1408.0,437.0,2.5735,<1H OCEAN
295500.0,-117.25,32.8,26.0,2442.0,659.0,1134.0,624.0,3.3274,NEAR OCEAN
91700.0,-122.11,39.82,27.0,1065.0,214.0,508.0,198.0,2.625,INLAND
237200.0,-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,<1H OCEAN
200300.0,-118.5,34.21,35.0,1668.0,332.0,807.0,311.0,4.5125,<1H OCEAN
84200.0,-117.01,32.8,17.0,1042.0,210.0,650.0,215.0,3.1,<1H OCEAN
350000.0,-120.7,35.32,46.0,118.0,17.0,6532.0,13.0,4.2639,NEAR OCEAN
107000.0,-117.59,33.88,13.0,3239.0,849.0,2751.0,813.0,2.6111,INLAND
218800.0,-118.14,34.09,28.0,4164.0,1127.0,2934.0,1014.0,2.7483,<1H OCEAN
186900.0,-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,<1H OCEAN
216600.0,-117.37,33.96,33.0,3974.0,548.0,1398.0,528.0,7.2519,INLAND
129300.0,-120.45,34.97,25.0,1920.0,380.0,1434.0,388.0,3.0368,<1H OCEAN
500001.0,-118.1,34.12,49.0,3783.0,579.0,1601.0,539.0,6.3013,<1H OCEAN
130600.0,-121.32,38.67,10.0,3908.0,890.0,1898.0,798.0,2.8426,INLAND
500001.0,-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,NEAR BAY
139000.0,-121.08,38.89,41.0,3471.0,753.0,1680.0,710.0,2.6701,INLAND
109400.0,-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,NEAR BAY
220200.0,-118.58,34.2,35.0,1558.0,267.0,793.0,249.0,5.1463,<1H OCEAN
367500.0,-122.2,37.89,37.0,3881.0,560.0,1315.0,517.0,7.3195,NEAR BAY
500001.0,-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,<1H OCEAN
500000.0,-117.87,33.6,35.0,1598.0,398.0,782.0,411.0,5.1155,<1H OCEAN
500001.0,-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823,<1H OCEAN
189600.0,-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,4.2685,<1H OCEAN
162500.0,-118.18,33.78,52.0,1180.0,381.0,1046.0,332.0,1.5603,NEAR OCEAN
375000.0,-118.89,34.33,23.0,366.0,62.0,265.0,66.0,3.125,<1H OCEAN
194000.0,-120.44,34.87,13.0,2312.0,352.0,1084.0,388.0,5.038,<1H OCEAN
169600.0,-117.78,33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307,<1H OCEAN
181000.0,-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,2.8512,NEAR BAY
98200.0,-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,INLAND
91300.0,-117.36,34.54,7.0,3940.0,764.0,2140.0,711.0,3.0357,INLAND
188800.0,-117.98,33.87,25.0,2037.0,515.0,1435.0,496.0,3.3199,<1H OCEAN
79400.0,-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,INLAND
161700.0,-121.86,38.0,16.0,3216.0,464.0,1504.0,453.0,5.25,INLAND
214600.0,-118.07,34.08,37.0,1210.0,252.0,733.0,243.0,2.806,<1H OCEAN
186700.0,-117.9,33.98,20.0,9893.0,2283.0,7228.0,2159.0,3.253,<1H OCEAN
121200.0,-121.45,38.56,51.0,1250.0,235.0,452.0,232.0,2.625,INLAND
500001.0,-118.33,34.07,52.0,1482.0,171.0,531.0,161.0,15.0001,<1H OCEAN
362500.0,-118.39,34.09,27.0,4312.0,1214.0,1634.0,1097.0,3.6207,<1H OCEAN
224300.0,-118.23,34.14,25.0,2864.0,844.0,1745.0,803.0,2.9167,<1H OCEAN
158100.0,-118.02,34.04,28.0,6175.0,1449.0,5041.0,1408.0,2.8821,<1H OCEAN
211000.0,-117.85,33.79,52.0,1963.0,430.0,1197.0,415.0,3.8929,<1H OCEAN
71400.0,-119.02,35.34,34.0,2861.0,510.0,1375.0,486.0,3.4286,INLAND
154600.0,-122.3,38.3,21.0,1108.0,269.0,524.0,274.0,2.7619,NEAR BAY
161200.0,-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,<1H OCEAN
118500.0,-118.33,33.98,30.0,3112.0,931.0,2739.0,841.0,1.6531,<1H OCEAN
340700.0,-121.98,37.26,27.0,2331.0,461.0,1178.0,447.0,4.6654,<1H OCEAN
127700.0,-117.42,34.08,28.0,2300.0,419.0,1312.0,444.0,3.4844,INLAND
113000.0,-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,3.6467,NEAR OCEAN
67000.0,-119.33,36.21,38.0,3115.0,622.0,1238.0,606.0,2.6083,INLAND
312500.0,-118.37,34.08,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,<1H OCEAN
208200.0,-119.19,34.21,34.0,3413.0,693.0,2223.0,651.0,3.8239,NEAR OCEAN
105900.0,-122.04,38.26,34.0,3082.0,702.0,1795.0,703.0,2.7885,INLAND
210200.0,-122.25,37.77,52.0,1038.0,220.0,482.0,215.0,3.1771,NEAR BAY
274200.0,-117.92,33.72,17.0,3318.0,502.0,1520.0,498.0,5.5501,<1H OCEAN
234900.0,-118.44,34.2,36.0,2698.0,623.0,1544.0,554.0,2.7375,<1H OCEAN
87200.0,-120.85,37.78,30.0,1120.0,248.0,609.0,237.0,2.2386,INLAND
126900.0,-121.35,38.55,22.0,2607.0,411.0,1216.0,407.0,5.0427,INLAND
225800.0,-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,INLAND
159400.0,-118.09,34.71,5.0,5807.0,1182.0,2602.0,1007.0,2.4012,INLAND
254400.0,-118.09,33.81,36.0,1878.0,323.0,846.0,325.0,7.1937,<1H OCEAN
163700.0,-120.97,37.68,9.0,1114.0,172.0,529.0,174.0,4.7159,INLAND
189200.0,-116.9,32.9,19.0,3090.0,552.0,1621.0,520.0,4.0806,<1H OCEAN
101400.0,-118.15,34.71,36.0,1338.0,250.0,709.0,250.0,3.5625,INLAND
350000.0,-122.04,37.66,23.0,2419.0,348.0,1066.0,384.0,6.3501,NEAR BAY
76600.0,-116.57,34.0,20.0,260.0,67.0,69.0,50.0,3.5208,INLAND
414300.0,-118.39,34.16,46.0,1582.0,279.0,603.0,283.0,5.1169,<1H OCEAN
274500.0,-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,NEAR BAY
202200.0,-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,<1H OCEAN
74600.0,-117.31,34.08,43.0,1697.0,387.0,1181.0,352.0,1.9234,INLAND
63800.0,-121.24,37.95,36.0,361.0,63.0,169.0,62.0,3.7734,INLAND
171700.0,-117.24,33.2,26.0,1701.0,404.0,989.0,367.0,2.5119,<1H OCEAN
88900.0,-119.11,35.39,22.0,984.0,176.0,451.0,170.0,3.25,INLAND
134400.0,-118.18,33.85,30.0,2548.0,717.0,2086.0,700.0,0.7007,<1H OCEAN
126700.0,-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,NEAR OCEAN
72500.0,-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,INLAND
500001.0,-122.11,37.37,22.0,1477.0,195.0,520.0,187.0,10.3329,NEAR BAY
227100.0,-118.61,34.21,33.0,2609.0,431.0,1208.0,406.0,5.4527,<1H OCEAN
160200.0,-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154,NEAR OCEAN
76800.0,-117.28,34.13,29.0,2077.0,577.0,1418.0,524.0,1.8281,INLAND
168800.0,-122.09,37.63,36.0,1570.0,274.0,992.0,249.0,5.3644,NEAR BAY
181300.0,-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,NEAR OCEAN
196100.0,-118.7,34.28,25.0,2377.0,491.0,1200.0,439.0,4.7083,<1H OCEAN
95300.0,-117.7,34.06,7.0,732.0,145.0,431.0,132.0,2.9107,INLAND
198200.0,-117.92,33.94,30.0,2506.0,394.0,1255.0,421.0,4.7813,<1H OCEAN
78600.0,-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,INLAND
168800.0,-117.12,32.73,50.0,2307.0,424.0,887.0,356.0,3.5156,NEAR OCEAN
153700.0,-121.44,38.43,3.0,39320.0,6210.0,16305.0,5358.0,4.9516,INLAND
68400.0,-119.23,35.74,16.0,2275.0,659.0,1914.0,614.0,2.033,INLAND
232000.0,-118.17,34.12,30.0,3376.0,720.0,1990.0,725.0,3.7813,<1H OCEAN
193800.0,-117.28,32.8,20.0,1838.0,540.0,615.0,325.0,3.5486,NEAR OCEAN
259600.0,-118.52,34.17,20.0,17377.0,4457.0,7450.0,4204.0,3.2154,<1H OCEAN
243200.0,-118.14,34.04,37.0,1129.0,212.0,509.0,202.0,2.6146,<1H OCEAN
140600.0,-122.32,37.92,29.0,2304.0,399.0,1377.0,454.0,5.0187,NEAR BAY
450000.0,-118.49,34.03,31.0,3155.0,808.0,1208.0,745.0,3.6769,<1H OCEAN
188300.0,-120.86,35.39,23.0,1664.0,355.0,629.0,279.0,2.7344,NEAR OCEAN
124000.0,-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,<1H OCEAN
95600.0,-117.07,32.67,35.0,3200.0,725.0,1723.0,610.0,1.8977,NEAR OCEAN
111300.0,-120.94,37.59,16.0,3964.0,824.0,2622.0,766.0,2.3152,INLAND
283700.0,-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,INLAND
169800.0,-118.98,37.65,18.0,1795.0,416.0,483.0,208.0,4.5375,INLAND
416800.0,-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,6.6447,<1H OCEAN
114500.0,-121.02,37.68,25.0,3262.0,588.0,1834.0,578.0,3.996,INLAND
164000.0,-120.43,34.9,30.0,2388.0,393.0,1117.0,375.0,4.1058,<1H OCEAN
500001.0,-122.54,37.96,33.0,2534.0,495.0,996.0,449.0,4.3083,NEAR BAY
93800.0,-122.28,37.85,49.0,1130.0,244.0,607.0,239.0,2.4597,NEAR BAY
156800.0,-117.06,32.76,24.0,1629.0,587.0,1012.0,488.0,1.7452,NEAR OCEAN
132500.0,-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161,NEAR OCEAN
178000.0,-117.99,33.86,20.0,3540.0,906.0,2898.0,876.0,3.0252,<1H OCEAN
277700.0,-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,NEAR OCEAN
164700.0,-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923,NEAR OCEAN
168300.0,-121.79,36.68,22.0,6912.0,1513.0,3794.0,1455.0,3.0608,<1H OCEAN
376000.0,-122.26,37.54,16.0,2118.0,333.0,770.0,318.0,7.2477,NEAR BAY
254200.0,-122.75,38.54,6.0,6719.0,1016.0,2699.0,997.0,5.4886,<1H OCEAN
219400.0,-121.82,37.31,15.0,1504.0,294.0,1267.0,291.0,5.5145,<1H OCEAN
175900.0,-118.28,33.92,37.0,1761.0,409.0,1309.0,357.0,2.1875,<1H OCEAN
117800.0,-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,INLAND
114100.0,-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818,INLAND
214700.0,-117.74,34.11,28.0,3494.0,566.0,1391.0,522.0,5.3637,INLAND
397500.0,-118.28,34.11,52.0,2036.0,348.0,775.0,332.0,5.4122,<1H OCEAN
267500.0,-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099,<1H OCEAN
141100.0,-121.37,38.63,37.0,494.0,86.0,253.0,99.0,4.8194,INLAND
500001.0,-120.1,38.91,33.0,1561.0,282.0,30.0,11.0,1.875,INLAND
90600.0,-121.07,39.2,45.0,204.0,62.0,133.0,51.0,1.0,INLAND
346900.0,-117.96,33.9,10.0,2423.0,356.0,1213.0,347.0,6.5635,<1H OCEAN
232700.0,-119.16,34.28,11.0,5330.0,1056.0,2801.0,1028.0,4.763,NEAR OCEAN
192000.0,-118.19,33.84,24.0,1228.0,320.0,537.0,273.0,2.25,NEAR OCEAN
137500.0,-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,NEAR OCEAN
216800.0,-118.48,34.27,33.0,2649.0,449.0,1303.0,437.0,4.9955,<1H OCEAN
302200.0,-117.96,33.98,25.0,1259.0,184.0,599.0,170.0,5.7407,<1H OCEAN
500001.0,-118.4,34.06,47.0,3652.0,967.0,1438.0,887.0,3.6964,<1H OCEAN
80300.0,-119.62,36.35,10.0,3674.0,734.0,1864.0,718.0,2.6145,INLAND
203200.0,-117.83,33.77,22.0,2956.0,642.0,1342.0,558.0,4.1151,<1H OCEAN
60900.0,-119.85,36.43,23.0,1824.0,354.0,1146.0,362.0,2.8913,INLAND
120100.0,-117.32,34.41,13.0,2032.0,348.0,1038.0,344.0,4.2891,INLAND
229800.0,-118.7,34.29,25.0,1678.0,252.0,862.0,268.0,6.1834,<1H OCEAN
56000.0,-121.7,39.36,37.0,2330.0,495.0,1505.0,470.0,2.0474,INLAND
187500.0,-122.48,37.72,45.0,1405.0,338.0,733.0,342.0,4.1116,NEAR OCEAN
150400.0,-117.07,32.64,38.0,1486.0,269.0,745.0,295.0,4.6477,NEAR OCEAN
500001.0,-122.13,37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354,NEAR BAY
68000.0,-119.85,36.81,15.0,1743.0,310.0,1011.0,325.0,3.755,INLAND
226800.0,-117.0,32.76,31.0,2545.0,373.0,956.0,342.0,4.3977,<1H OCEAN
325000.0,-118.37,34.17,6.0,854.0,350.0,542.0,321.0,0.8198,<1H OCEAN
500001.0,-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,NEAR OCEAN
211700.0,-118.0,33.77,28.0,2401.0,503.0,1155.0,456.0,3.5139,<1H OCEAN
267800.0,-118.02,33.72,22.0,8844.0,1706.0,4404.0,1594.0,4.4453,<1H OCEAN
122400.0,-122.33,37.92,26.0,3887.0,779.0,2512.0,740.0,2.2301,NEAR BAY
137500.0,-118.18,34.03,44.0,1629.0,420.0,1893.0,387.0,2.2991,<1H OCEAN
44600.0,-119.01,35.4,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,INLAND
81300.0,-122.29,37.8,52.0,1027.0,244.0,492.0,147.0,2.6094,NEAR BAY
